V2	V3	Species	taxid
SRR15115262.19419492	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.14194527	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.1760207	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.17927956	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14567523	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.19973443	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4263350	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.5213052	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.6427181	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.6909761	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11607055	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.20278314	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.17646471	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.3235132	Bacillus cereus (taxid 1396)	Bacillus cereus	1396
SRR15115262.7332269	Pseudomonas aeruginosa (taxid 287)	Pseudomonas aeruginosa	287
SRR15115262.18321207	Bacillus cereus (taxid 1396)	Bacillus cereus	1396
SRR15115262.18584940	Bacillus cereus (taxid 1396)	Bacillus cereus	1396
SRR15115262.19647768	Bacillus cereus (taxid 1396)	Bacillus cereus	1396
SRR15115262.14788635	Bacillus cereus (taxid 1396)	Bacillus cereus	1396
SRR15115262.733006	Pseudomonas aeruginosa (taxid 287)	Pseudomonas aeruginosa	287
SRR15115262.273841	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2813400	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11485523	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.10309248	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15355572	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.12916212	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.10479408	Escherichia coli (taxid 562)	Escherichia coli	562
SRR15115262.18855822	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.13178059	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2782925	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.13543215	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.17464400	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1149934	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1150089	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3389904	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.8657551	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.8296163	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.18612475	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.14861345	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.4794193	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14963898	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.367496	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.7433553	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.9290226	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.17862687	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.5731953	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.12797820	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.18915992	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1248991	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1249142	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1249943	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.18392016	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.11719144	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.8799596	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.14492474	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.11691323	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.1467091	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.11723102	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1524192	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.20163019	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.5902233	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.15873005	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.16059903	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.6158660	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.777087	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13565845	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15775365	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.18362728	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.18362789	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.18362828	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15471748	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15471856	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19951209	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.8639602	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4078591	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14505242	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.6548803	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.6548956	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.7713591	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.10761864	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19015415	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.19018338	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2649016	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16660931	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.12140610	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.14757858	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.17298374	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.15345785	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4764588	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16109342	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.17315151	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14221035	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.12380661	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14424768	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19031826	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19032633	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1431869	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.18070352	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.16742267	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3736982	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16109468	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.10571781	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14859262	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.3310738	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.17235500	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.8831384	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.8831396	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13765366	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.18789597	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2846271	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.9938932	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4734311	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.6040161	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.18743996	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.594646	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.7218268	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.11751073	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.6948792	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.6701060	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.14041579	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.11021057	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.13244488	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.1735359	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.8659094	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.4533850	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.16406909	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.6638045	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.17579481	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.1146521	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.19694874	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.7346447	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.9051842	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.6396747	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.16964651	Streptomyces aquilus (taxid 2548456)	Streptomyces aquilus	2548456
SRR15115262.4044029	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.17559857	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.9860439	Escherichia coli (taxid 562)	Escherichia coli	562
SRR15115262.17543975	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.9972703	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14801702	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.14804400	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.6579145	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.14943006	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.4737499	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4737498	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.3535515	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.6319667	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19734658	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.9811589	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.9338628	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.11832066	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.1583653	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.5570988	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.10268805	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.2509013	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.6308568	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.5974626	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.2660348	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.6377174	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.4626280	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.5746730	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.5746827	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.14800437	Weissella jogaejeotgali (taxid 1631871)	Weissella jogaejeotgali	1631871
SRR15115262.18302165	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.9245899	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.17678238	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.5852108	Ralstonia pickettii (taxid 329)	Ralstonia pickettii	329
SRR15115262.6153143	Ralstonia pickettii (taxid 329)	Ralstonia pickettii	329
SRR15115262.6153355	Ralstonia pickettii (taxid 329)	Ralstonia pickettii	329
SRR15115262.7094994	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.7464354	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.10122612	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.5230858	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.15534120	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15534096	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15534151	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15579959	Paracoccus mutanolyticus (taxid 1499308)	Paracoccus mutanolyticus	1499308
SRR15115262.12881329	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.13472202	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4494994	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.11056019	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15481283	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1009243	Halomonas sp. JS92-SW72 (taxid 2306583)	Halomonas sp. JS92-SW72	2306583
SRR15115262.20370723	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.14644261	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.1918760	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19917628	Hydrogenophaga sp. NH-16 (taxid 2184519)	Hydrogenophaga sp. NH-16	2184519
SRR15115262.14665738	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.12131255	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.4574075	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.2951777	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.5762608	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.5762643	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.12026287	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.17981762	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.17982186	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19103575	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19103689	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19103698	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.1344895	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4772530	Staphylococcus haemolyticus (taxid 1283)	Staphylococcus haemolyticus	1283
SRR15115262.19093489	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19095201	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.19956555	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.16500489	Flavobacteriaceae bacterium MAR_2010_188 (taxid 1250295)	Flavobacteriaceae bacterium MAR_2010_188	1250295
SRR15115262.12534946	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.12535603	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.8204313	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.15299021	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.4615151	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.1891063	Bacillus megaterium (taxid 1404)	Bacillus megaterium	1404
SRR15115262.9700928	Pseudomonas putida (taxid 303)	Pseudomonas putida	303
SRR15115262.19059462	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
SRR15115262.2809971	Staphylococcus aureus (taxid 1280)	Staphylococcus aureus	1280
